region,provincia,comuna,dc,nom_distrito,hombre_18-19,hombre_20-24,hombre_25-29,hombre_30-34,hombre_35-39,hombre_40-44,hombre_45-49,hombre_50-54,hombre_55-59,hombre_60-64,hombre_65-69,hombre_70-74,hombre_75-79,hombre_80-84,mujer_18-19,mujer_20-24,mujer_25-29,mujer_30-34,mujer_35-39,mujer_40-44,mujer_45-49,mujer_50-54,mujer_55-59,mujer_60-64,mujer_65-69,mujer_70-74,mujer_75-79,mujer_80-84,hombre_18-19,hombre_20-24,hombre_25-29,hombre_30-34,hombre_35-39,hombre_40-44,hombre_45-49,hombre_50-54,hombre_55-59,hombre_60-64,hombre_65-69,hombre_70-74,hombre_75-79,hombre_80-84,mujer_18-19,mujer_20-24,mujer_25-29,mujer_30-34,mujer_35-39,mujer_40-44,mujer_45-49,mujer_50-54,mujer_55-59,mujer_60-64,mujer_65-69,mujer_70-74,mujer_75-79,mujer_80-84,hombre_18-19,hombre_20-24,hombre_25-29,hombre_30-34,hombre_35-39,hombre_40-44,hombre_45-49,hombre_50-54,hombre_55-59,hombre_60-64,hombre_65-69,hombre_70-74,hombre_75-79,hombre_80-84,mujer_18-19,mujer_20-24,mujer_25-29,mujer_30-34,mujer_35-39,mujer_40-44,mujer_45-49,mujer_50-54,mujer_55-59,mujer_60-64,mujer_65-69,mujer_70-74,mujer_75-79,mujer_80-84
13,132,13201,16,PORVENIR,630,1447,1318,1057,1093,1429,1303,1074,895,632,426,235,114,64,572,1481,1269,1130,1393,1653,1412,1311,1031,775,472,290,182,137,630,1447,1318,1057,1093,1429,1303,1074,895,632,426,235,114,64,572,1481,1269,1130,1393,1653,1412,1311,1031,775,472,290,182,137,630,1447,1318,1057,1093,1429,1303,1074,895,632,426,235,114,64,572,1481,1269,1130,1393,1653,1412,1311,1031,775,472,290,182,137
13,132,13201,17,PADRE HURTADO,536,1631,1585,1363,1347,1266,998,1275,1326,887,508,277,151,78,622,1595,1582,1551,1532,1336,1319,1730,1488,1037,586,374,250,167,536,1631,1585,1363,1347,1266,998,1275,1326,887,508,277,151,78,622,1595,1582,1551,1532,1336,1319,1730,1488,1037,586,374,250,167,536,1631,1585,1363,1347,1266,998,1275,1326,887,508,277,151,78,622,1595,1582,1551,1532,1336,1319,1730,1488,1037,586,374,250,167
13,132,13201,18,AVENIDA CHILOÉ,540,1507,1455,1138,1083,997,1078,1016,747,522,252,184,89,37,591,1509,1425,1316,1156,1199,1202,1145,905,560,316,221,122,61,540,1507,1455,1138,1083,997,1078,1016,747,522,252,184,89,37,591,1509,1425,1316,1156,1199,1202,1145,905,560,316,221,122,61,540,1507,1455,1138,1083,997,1078,1016,747,522,252,184,89,37,591,1509,1425,1316,1156,1199,1202,1145,905,560,316,221,122,61
13,132,13201,19,LAS NIEVES ORIENTE,876,2491,2426,1496,1250,1286,1741,2099,1825,1163,629,348,195,103,891,2387,2266,1420,1350,1648,2281,2658,2029,1352,771,525,303,221,876,2491,2426,1496,1250,1286,1741,2099,1825,1163,629,348,195,103,891,2387,2266,1420,1350,1648,2281,2658,2029,1352,771,525,303,221,876,2491,2426,1496,1250,1286,1741,2099,1825,1163,629,348,195,103,891,2387,2266,1420,1350,1648,2281,2658,2029,1352,771,525,303,221
13,132,13202,1,PIRQUE,82,271,246,190,185,189,200,250,232,167,111,99,47,30,79,218,240,181,197,217,219,269,220,167,117,74,52,34,82,271,246,190,185,189,200,250,232,167,111,99,47,30,79,218,240,181,197,217,219,269,220,167,117,74,52,34,82,271,246,190,185,189,200,250,232,167,111,99,47,30,79,218,240,181,197,217,219,269,220,167,117,74,52,34
13,132,13202,2,SANTA RITA,67,173,157,164,130,165,152,196,179,134,105,79,61,27,75,185,159,164,149,154,187,188,173,131,93,64,52,44,67,173,157,164,130,165,152,196,179,134,105,79,61,27,75,185,159,164,149,154,187,188,173,131,93,64,52,44,67,173,157,164,130,165,152,196,179,134,105,79,61,27,75,185,159,164,149,154,187,188,173,131,93,64,52,44
13,132,13202,3,EL PRINCIPAL,197,511,568,452,477,473,506,527,433,345,245,192,114,51,193,530,557,491,507,518,497,545,382,295,223,176,114,75,197,511,568,452,477,473,506,527,433,345,245,192,114,51,193,530,557,491,507,518,497,545,382,295,223,176,114,75,197,511,568,452,477,473,506,527,433,345,245,192,114,51,193,530,557,491,507,518,497,545,382,295,223,176,114,75
13,132,13203,1,SAN JOSÉ,94,268,247,236,208,243,223,215,209,179,109,112,53,43,96,260,290,219,265,219,228,218,229,194,148,119,91,58,94,268,247,236,208,243,223,215,209,179,109,112,53,43,96,260,290,219,265,219,228,218,229,194,148,119,91,58,94,268,247,236,208,243,223,215,209,179,109,112,53,43,96,260,290,219,265,219,228,218,229,194,148,119,91,58
13,132,13203,2,RÍO COLORADO,8,12,17,7,12,22,15,20,12,10,9,1,3,2,7,15,17,14,11,19,15,9,11,9,5,6,8,,8,12,17,7,12,22,15,20,12,10,9,1,3,2,7,15,17,14,11,19,15,9,11,9,5,6,8,,8,12,17,7,12,22,15,20,12,10,9,1,3,2,7,15,17,14,11,19,15,9,11,9,5,6,8,
13,132,13203,3,SAN GABRIEL,26,73,84,74,81,73,82,78,73,63,53,43,18,15,30,76,85,77,96,82,91,92,73,74,41,39,20,19,26,73,84,74,81,73,82,78,73,63,53,43,18,15,30,76,85,77,96,82,91,92,73,74,41,39,20,19,26,73,84,74,81,73,82,78,73,63,53,43,18,15,30,76,85,77,96,82,91,92,73,74,41,39,20,19
13,132,13203,4,QUELTEHUES,2,5,12,8,14,9,9,12,19,14,13,9,3,4,1,7,7,6,6,8,7,5,10,9,4,2,2,3,2,5,12,8,14,9,9,12,19,14,13,9,3,4,1,7,7,6,6,8,7,5,10,9,4,2,2,3,2,5,12,8,14,9,9,12,19,14,13,9,3,4,1,7,7,6,6,8,7,5,10,9,4,2,2,3
13,132,13203,5,EL INGENIO,8,10,15,19,13,18,13,20,20,14,15,9,9,,1,22,10,21,9,11,21,13,16,11,18,7,2,5,8,10,15,19,13,18,13,20,20,14,15,9,9,,1,22,10,21,9,11,21,13,16,11,18,7,2,5,8,10,15,19,13,18,13,20,20,14,15,9,9,,1,22,10,21,9,11,21,13,16,11,18,7,2,5
13,132,13203,6,EL CANELO,58,176,158,133,169,189,191,176,157,130,87,70,35,34,54,174,159,155,163,198,188,178,156,114,94,75,68,25,58,176,158,133,169,189,191,176,157,130,87,70,35,34,54,174,159,155,163,198,188,178,156,114,94,75,68,25,58,176,158,133,169,189,191,176,157,130,87,70,35,34,54,174,159,155,163,198,188,178,156,114,94,75,68,25
13,133,13301,1,COLINA,1021,2541,2580,2309,2358,2295,2051,1876,1401,1099,769,470,264,127,1063,2546,2725,2474,2650,2544,2313,2051,1558,1121,775,581,354,200,1021,2541,2580,2309,2358,2295,2051,1876,1401,1099,769,470,264,127,1063,2546,2725,2474,2650,2544,2313,2051,1558,1121,775,581,354,200,1021,2541,2580,2309,2358,2295,2051,1876,1401,1099,769,470,264,127,1063,2546,2725,2474,2650,2544,2313,2051,1558,1121,775,581,354,200
13,133,13301,2,CHICUREO,228,423,165,466,1238,1369,943,564,284,170,133,95,46,30,228,462,330,887,1645,1589,979,499,322,207,174,122,54,33,228,423,165,466,1238,1369,943,564,284,170,133,95,46,30,228,462,330,887,1645,1589,979,499,322,207,174,122,54,33,228,423,165,466,1238,1369,943,564,284,170,133,95,46,30,228,462,330,887,1645,1589,979,499,322,207,174,122,54,33
13,133,13301,3,ALGARROBAL,214,578,420,358,421,639,661,497,354,246,185,134,73,55,219,489,416,371,587,720,638,498,293,241,166,136,96,44,214,578,420,358,421,639,661,497,354,246,185,134,73,55,219,489,416,371,587,720,638,498,293,241,166,136,96,44,214,578,420,358,421,639,661,497,354,246,185,134,73,55,219,489,416,371,587,720,638,498,293,241,166,136,96,44
13,133,13301,4,PELDEHUE,10,19,12,21,34,25,19,18,16,14,6,4,3,,13,17,17,35,27,27,7,24,19,12,5,3,3,4,10,19,12,21,34,25,19,18,16,14,6,4,3,,13,17,17,35,27,27,7,24,19,12,5,3,3,4,10,19,12,21,34,25,19,18,16,14,6,4,3,,13,17,17,35,27,27,7,24,19,12,5,3,3,4
13,133,13301,5,CHACABUCO,41,105,119,112,113,104,114,159,120,81,68,52,22,16,31,105,140,128,97,111,123,126,90,69,54,40,35,22,41,105,119,112,113,104,114,159,120,81,68,52,22,16,31,105,140,128,97,111,123,126,90,69,54,40,35,22,41,105,119,112,113,104,114,159,120,81,68,52,22,16,31,105,140,128,97,111,123,126,90,69,54,40,35,22
13,133,13301,6,COLINA ORIENTE,435,1081,1135,1143,1177,1128,967,818,763,630,448,290,180,102,397,1118,1180,1161,1167,1048,941,862,804,647,422,284,187,136,435,1081,1135,1143,1177,1128,967,818,763,630,448,290,180,102,397,1118,1180,1161,1167,1048,941,862,804,647,422,284,187,136,435,1081,1135,1143,1177,1128,967,818,763,630,448,290,180,102,397,1118,1180,1161,1167,1048,941,862,804,647,422,284,187,136
13,133,13302,1,LAMPA,657,1722,1764,1728,1747,1678,1431,1215,904,697,439,329,182,112,685,1685,1850,1839,1904,1745,1378,1190,981,654,493,307,214,142,657,1722,1764,1728,1747,1678,1431,1215,904,697,439,329,182,112,685,1685,1850,1839,1904,1745,1378,1190,981,654,493,307,214,142,657,1722,1764,1728,1747,1678,1431,1215,904,697,439,329,182,112,685,1685,1850,1839,1904,1745,1378,1190,981,654,493,307,214,142
13,133,13302,2,CHICAUMA,31,97,117,81,83,102,119,101,83,56,36,27,24,16,52,108,91,95,94,104,95,94,68,40,34,34,21,10,31,97,117,81,83,102,119,101,83,56,36,27,24,16,52,108,91,95,94,104,95,94,68,40,34,34,21,10,31,97,117,81,83,102,119,101,83,56,36,27,24,16,52,108,91,95,94,104,95,94,68,40,34,34,21,10
13,133,13302,3,BATUCO,428,1102,1156,941,880,927,897,878,744,550,396,265,159,93,403,1032,1119,894,986,950,872,832,697,535,375,276,168,113,428,1102,1156,941,880,927,897,878,744,550,396,265,159,93,403,1032,1119,894,986,950,872,832,697,535,375,276,168,113,428,1102,1156,941,880,927,897,878,744,550,396,265,159,93,403,1032,1119,894,986,950,872,832,697,535,375,276,168,113
13,133,13302,4,LA VILANA,240,601,869,1407,1304,1007,695,480,341,203,118,62,57,26,237,600,1057,1524,1285,893,587,413,308,242,155,103,70,39,240,601,869,1407,1304,1007,695,480,341,203,118,62,57,26,237,600,1057,1524,1285,893,587,413,308,242,155,103,70,39,240,601,869,1407,1304,1007,695,480,341,203,118,62,57,26,237,600,1057,1524,1285,893,587,413,308,242,155,103,70,39
13,133,13302,5,LIPANGUE,47,73,104,91,80,115,78,97,72,65,42,33,22,7,39,89,85,80,93,77,89,78,65,47,33,18,8,16,47,73,104,91,80,115,78,97,72,65,42,33,22,7,39,89,85,80,93,77,89,78,65,47,33,18,8,16,47,73,104,91,80,115,78,97,72,65,42,33,22,7,39,89,85,80,93,77,89,78,65,47,33,18,8,16
13,133,13303,1,TILTIL,85,275,240,216,173,171,215,210,185,120,120,96,62,25,79,261,248,191,184,203,194,220,176,155,119,88,83,42,85,275,240,216,173,171,215,210,185,120,120,96,62,25,79,261,248,191,184,203,194,220,176,155,119,88,83,42,85,275,240,216,173,171,215,210,185,120,120,96,62,25,79,261,248,191,184,203,194,220,176,155,119,88,83,42
13,133,13303,2,POLPAICO,128,377,436,377,363,398,315,339,260,192,162,98,70,47,139,348,393,393,375,395,329,312,232,178,149,104,61,45,128,377,436,377,363,398,315,339,260,192,162,98,70,47,139,348,393,393,375,395,329,312,232,178,149,104,61,45,128,377,436,377,363,398,315,339,260,192,162,98,70,47,139,348,393,393,375,395,329,312,232,178,149,104,61,45
13,133,13303,3,MONTENEGRO,10,33,38,33,23,19,27,31,26,20,14,12,4,7,13,24,36,36,17,13,21,32,26,22,12,14,5,11,10,33,38,33,23,19,27,31,26,20,14,12,4,7,13,24,36,36,17,13,21,32,26,22,12,14,5,11,10,33,38,33,23,19,27,31,26,20,14,12,4,7,13,24,36,36,17,13,21,32,26,22,12,14,5,11
13,133,13303,4,RUNGUE,11,33,35,17,28,14,24,24,26,24,12,10,6,5,9,31,39,30,25,19,23,32,25,19,11,9,8,7,11,33,35,17,28,14,24,24,26,24,12,10,6,5,9,31,39,30,25,19,23,32,25,19,11,9,8,7,11,33,35,17,28,14,24,24,26,24,12,10,6,5,9,31,39,30,25,19,23,32,25,19,11,9,8,7
13,133,13303,5,CALEU,6,16,16,17,19,26,34,23,28,23,29,31,15,10,5,10,18,17,12,19,20,26,30,20,27,22,12,11,6,16,16,17,19,26,34,23,28,23,29,31,15,10,5,10,18,17,12,19,20,26,30,20,27,22,12,11,6,16,16,17,19,26,34,23,28,23,29,31,15,10,5,10,18,17,12,19,20,26,30,20,27,22,12,11
13,134,13401,1,O'HIGGINS,61,172,217,173,145,110,114,160,165,119,108,73,66,47,58,171,183,162,139,127,150,207,179,163,135,111,108,83,61,172,217,173,145,110,114,160,165,119,108,73,66,47,58,171,183,162,139,127,150,207,179,163,135,111,108,83,61,172,217,173,145,110,114,160,165,119,108,73,66,47,58,171,183,162,139,127,150,207,179,163,135,111,108,83
13,134,13401,2,ESCUELA DE INFANTERÍA,115,372,364,251,265,271,274,262,296,202,184,156,100,55,113,323,343,243,266,250,296,308,288,244,219,207,121,106,115,372,364,251,265,271,274,262,296,202,184,156,100,55,113,323,343,243,266,250,296,308,288,244,219,207,121,106,115,372,364,251,265,271,274,262,296,202,184,156,100,55,113,323,343,243,266,250,296,308,288,244,219,207,121,106
13,134,13401,3,CALDERÓN DE LA BARCA,208,604,598,398,364,479,542,471,346,231,283,319,158,64,225,550,514,413,353,476,578,440,316,299,435,382,242,114,208,604,598,398,364,479,542,471,346,231,283,319,158,64,225,550,514,413,353,476,578,440,316,299,435,382,242,114,208,604,598,398,364,479,542,471,346,231,283,319,158,64,225,550,514,413,353,476,578,440,316,299,435,382,242,114
13,134,13401,4,SANTA MARTA,258,710,654,536,515,573,581,486,405,301,325,260,220,79,259,682,582,488,414,524,556,500,391,368,386,360,256,114,258,710,654,536,515,573,581,486,405,301,325,260,220,79,259,682,582,488,414,524,556,500,391,368,386,360,256,114,258,710,654,536,515,573,581,486,405,301,325,260,220,79,259,682,582,488,414,524,556,500,391,368,386,360,256,114
13,134,13401,5,HOSPITAL,233,742,829,670,592,600,497,390,448,486,380,278,97,49,268,717,784,668,625,535,448,503,630,593,472,291,137,101,233,742,829,670,592,600,497,390,448,486,380,278,97,49,268,717,784,668,625,535,448,503,630,593,472,291,137,101,233,742,829,670,592,600,497,390,448,486,380,278,97,49,268,717,784,668,625,535,448,503,630,593,472,291,137,101
13,134,13401,6,CERRO NEGRO,1281,3367,3284,2996,2669,2573,2345,2127,1732,1090,601,359,173,83,1293,3472,3570,3017,2912,2705,2723,2500,1893,1203,717,396,229,125,1281,3367,3284,2996,2669,2573,2345,2127,1732,1090,601,359,173,83,1293,3472,3570,3017,2912,2705,2723,2500,1893,1203,717,396,229,125,1281,3367,3284,2996,2669,2573,2345,2127,1732,1090,601,359,173,83,1293,3472,3570,3017,2912,2705,2723,2500,1893,1203,717,396,229,125
13,134,13401,7,MAESTRANZA,153,372,440,492,422,464,452,300,226,149,80,59,27,8,182,363,488,540,484,560,501,343,248,154,117,70,53,31,153,372,440,492,422,464,452,300,226,149,80,59,27,8,182,363,488,540,484,560,501,343,248,154,117,70,53,31,153,372,440,492,422,464,452,300,226,149,80,59,27,8,182,363,488,540,484,560,501,343,248,154,117,70,53,31
13,134,13401,8,NOS,595,1586,1479,1193,1073,1153,1324,1426,1132,812,536,343,201,111,628,1633,1517,1212,1186,1412,1551,1613,1297,830,572,435,292,185,595,1586,1479,1193,1073,1153,1324,1426,1132,812,536,343,201,111,628,1633,1517,1212,1186,1412,1551,1613,1297,830,572,435,292,185,595,1586,1479,1193,1073,1153,1324,1426,1132,812,536,343,201,111,628,1633,1517,1212,1186,1412,1551,1613,1297,830,572,435,292,185
13,134,13401,9,NOGALES,205,546,608,424,377,403,426,445,425,358,362,285,189,139,182,498,554,440,377,408,433,495,487,452,446,362,286,226,205,546,608,424,377,403,426,445,425,358,362,285,189,139,182,498,554,440,377,408,433,495,487,452,446,362,286,226,205,546,608,424,377,403,426,445,425,358,362,285,189,139,182,498,554,440,377,408,433,495,487,452,446,362,286,226
13,134,13401,10,TEJAS DE CHENA,237,694,708,514,431,498,537,619,603,437,325,267,203,178,207,633,668,521,447,494,582,670,652,529,422,387,324,274,237,694,708,514,431,498,537,619,603,437,325,267,203,178,207,633,668,521,447,494,582,670,652,529,422,387,324,274,237,694,708,514,431,498,537,619,603,437,325,267,203,178,207,633,668,521,447,494,582,670,652,529,422,387,324,274
13,134,13401,11,CHENA,413,1050,1067,841,811,713,740,749,691,602,356,175,92,44,390,963,1011,943,842,847,903,852,857,635,317,207,115,85,413,1050,1067,841,811,713,740,749,691,602,356,175,92,44,390,963,1011,943,842,847,903,852,857,635,317,207,115,85,413,1050,1067,841,811,713,740,749,691,602,356,175,92,44,390,963,1011,943,842,847,903,852,857,635,317,207,115,85
13,134,13401,12,LO HERRERA,101,286,273,232,209,217,240,237,222,161,108,72,42,28,108,267,253,226,210,225,279,248,216,156,98,74,57,35,101,286,273,232,209,217,240,237,222,161,108,72,42,28,108,267,253,226,210,225,279,248,216,156,98,74,57,35,101,286,273,232,209,217,240,237,222,161,108,72,42,28,108,267,253,226,210,225,279,248,216,156,98,74,57,35
13,134,13401,13,ESTACIÓN,191,478,499,474,491,387,314,273,417,414,272,122,62,39,219,459,460,488,468,362,271,358,516,468,285,181,71,59,191,478,499,474,491,387,314,273,417,414,272,122,62,39,219,459,460,488,468,362,271,358,516,468,285,181,71,59,191,478,499,474,491,387,314,273,417,414,272,122,62,39,219,459,460,488,468,362,271,358,516,468,285,181,71,59
13,134,13401,14,LOS MORROS,408,931,919,1098,1384,1291,995,697,553,437,287,207,101,69,421,920,1089,1338,1427,1290,1001,742,555,480,348,221,183,87,408,931,919,1098,1384,1291,995,697,553,437,287,207,101,69,421,920,1089,1338,1427,1290,1001,742,555,480,348,221,183,87,408,931,919,1098,1384,1291,995,697,553,437,287,207,101,69,421,920,1089,1338,1427,1290,1001,742,555,480,348,221,183,87
13,134,13402,1,BUIN,526,1446,1601,1403,1310,1226,1189,1181,1090,735,509,407,277,187,535,1414,1671,1486,1417,1354,1319,1269,1155,873,710,559,384,259,526,1446,1601,1403,1310,1226,1189,1181,1090,735,509,407,277,187,535,1414,1671,1486,1417,1354,1319,1269,1155,873,710,559,384,259,526,1446,1601,1403,1310,1226,1189,1181,1090,735,509,407,277,187,535,1414,1671,1486,1417,1354,1319,1269,1155,873,710,559,384,259
13,134,13402,2,ALTO JAHUEL,162,397,481,559,557,413,376,347,292,217,166,100,69,48,180,389,593,639,521,406,407,370,337,218,154,133,78,46,162,397,481,559,557,413,376,347,292,217,166,100,69,48,180,389,593,639,521,406,407,370,337,218,154,133,78,46,162,397,481,559,557,413,376,347,292,217,166,100,69,48,180,389,593,639,521,406,407,370,337,218,154,133,78,46
13,134,13402,3,LINDEROS,134,394,466,564,551,455,365,310,296,212,146,125,71,43,137,367,481,594,572,450,362,342,283,218,155,126,80,53,134,394,466,564,551,455,365,310,296,212,146,125,71,43,137,367,481,594,572,450,362,342,283,218,155,126,80,53,134,394,466,564,551,455,365,310,296,212,146,125,71,43,137,367,481,594,572,450,362,342,283,218,155,126,80,53
13,134,13402,4,MAIPO,224,570,617,509,484,493,501,491,372,289,206,127,93,42,239,594,639,551,560,549,576,496,412,317,217,158,101,68,224,570,617,509,484,493,501,491,372,289,206,127,93,42,239,594,639,551,560,549,576,496,412,317,217,158,101,68,224,570,617,509,484,493,501,491,372,289,206,127,93,42,239,594,639,551,560,549,576,496,412,317,217,158,101,68
13,134,13402,5,VALDIDIA DE PAINE,149,436,429,402,355,370,358,367,350,236,189,141,88,55,147,400,427,396,367,377,338,365,298,211,168,133,81,83,149,436,429,402,355,370,358,367,350,236,189,141,88,55,147,400,427,396,367,377,338,365,298,211,168,133,81,83,149,436,429,402,355,370,358,367,350,236,189,141,88,55,147,400,427,396,367,377,338,365,298,211,168,133,81,83
13,134,13402,6,EL RECURSO,90,203,229,166,176,208,205,171,149,116,79,59,33,25,85,230,213,174,168,210,204,186,127,96,82,59,37,17,90,203,229,166,176,208,205,171,149,116,79,59,33,25,85,230,213,174,168,210,204,186,127,96,82,59,37,17,90,203,229,166,176,208,205,171,149,116,79,59,33,25,85,230,213,174,168,210,204,186,127,96,82,59,37,17
13,134,13403,1,CALERA DE TANGO,79,221,204,148,150,187,193,184,165,128,73,59,29,21,84,198,211,156,189,192,181,184,164,103,71,49,40,26,79,221,204,148,150,187,193,184,165,128,73,59,29,21,84,198,211,156,189,192,181,184,164,103,71,49,40,26,79,221,204,148,150,187,193,184,165,128,73,59,29,21,84,198,211,156,189,192,181,184,164,103,71,49,40,26
13,134,13403,2,SAN AGUSTÍN,78,208,164,123,120,152,139,158,156,118,87,55,29,16,53,187,168,128,131,169,151,196,168,108,76,52,38,34,78,208,164,123,120,152,139,158,156,118,87,55,29,16,53,187,168,128,131,169,151,196,168,108,76,52,38,34,78,208,164,123,120,152,139,158,156,118,87,55,29,16,53,187,168,128,131,169,151,196,168,108,76,52,38,34
13,134,13403,3,SANTA INÉS,29,65,65,47,53,55,57,72,63,41,30,26,12,11,21,81,57,49,43,47,62,75,63,43,34,22,16,9,29,65,65,47,53,55,57,72,63,41,30,26,12,11,21,81,57,49,43,47,62,75,63,43,34,22,16,9,29,65,65,47,53,55,57,72,63,41,30,26,12,11,21,81,57,49,43,47,62,75,63,43,34,22,16,9
13,134,13403,4,CALERA DE TANGO SUR,69,184,166,118,143,166,150,169,128,108,76,56,29,16,66,169,149,147,160,182,155,160,138,108,61,49,33,24,69,184,166,118,143,166,150,169,128,108,76,56,29,16,66,169,149,147,160,182,155,160,138,108,61,49,33,24,69,184,166,118,143,166,150,169,128,108,76,56,29,16,66,169,149,147,160,182,155,160,138,108,61,49,33,24
13,134,13403,5,BAJOS DE SAN AGUSTÍN,146,372,368,284,286,319,290,256,261,196,164,110,64,47,138,324,364,289,286,314,326,348,284,206,162,118,72,38,146,372,368,284,286,319,290,256,261,196,164,110,64,47,138,324,364,289,286,314,326,348,284,206,162,118,72,38,146,372,368,284,286,319,290,256,261,196,164,110,64,47,138,324,364,289,286,314,326,348,284,206,162,118,72,38
13,134,13404,1,PAINE,216,563,594,514,543,502,435,411,327,210,167,118,73,38,242,592,578,586,615,507,503,465,354,221,165,104,88,56,216,563,594,514,543,502,435,411,327,210,167,118,73,38,242,592,578,586,615,507,503,465,354,221,165,104,88,56,216,563,594,514,543,502,435,411,327,210,167,118,73,38,242,592,578,586,615,507,503,465,354,221,165,104,88,56
13,134,13404,2,HUELQUÉN,83,251,229,192,194,191,185,205,178,127,120,85,56,33,84,219,231,197,199,191,212,210,150,123,103,80,53,30,83,251,229,192,194,191,185,205,178,127,120,85,56,33,84,219,231,197,199,191,212,210,150,123,103,80,53,30,83,251,229,192,194,191,185,205,178,127,120,85,56,33,84,219,231,197,199,191,212,210,150,123,103,80,53,30
13,134,13404,3,HOSPITAL,74,182,210,200,209,196,151,188,149,127,124,78,51,18,58,177,211,186,184,177,166,171,154,122,120,73,38,30,74,182,210,200,209,196,151,188,149,127,124,78,51,18,58,177,211,186,184,177,166,171,154,122,120,73,38,30,74,182,210,200,209,196,151,188,149,127,124,78,51,18,58,177,211,186,184,177,166,171,154,122,120,73,38,30
13,134,13404,4,ACULEO,31,88,101,69,101,104,109,119,110,98,82,43,31,15,37,108,90,90,119,104,112,108,95,94,58,46,27,18,31,88,101,69,101,104,109,119,110,98,82,43,31,15,37,108,90,90,119,104,112,108,95,94,58,46,27,18,31,88,101,69,101,104,109,119,110,98,82,43,31,15,37,108,90,90,119,104,112,108,95,94,58,46,27,18
13,134,13404,5,CHADA,45,150,146,133,151,148,167,141,139,93,94,78,25,20,45,146,152,119,146,152,129,155,116,86,85,56,40,19,45,150,146,133,151,148,167,141,139,93,94,78,25,20,45,146,152,119,146,152,129,155,116,86,85,56,40,19,45,150,146,133,151,148,167,141,139,93,94,78,25,20,45,146,152,119,146,152,129,155,116,86,85,56,40,19
13,134,13404,6,PAINE SUR,315,800,777,691,644,660,693,661,555,443,326,215,136,79,277,784,843,677,652,710,717,727,607,509,354,250,180,100,315,800,777,691,644,660,693,661,555,443,326,215,136,79,277,784,843,677,652,710,717,727,607,509,354,250,180,100,315,800,777,691,644,660,693,661,555,443,326,215,136,79,277,784,843,677,652,710,717,727,607,509,354,250,180,100
13,134,13404,7,EL TRÁNSITO,55,155,140,138,123,142,138,154,130,106,79,42,35,19,58,156,159,143,132,153,138,135,122,81,67,42,30,20,55,155,140,138,123,142,138,154,130,106,79,42,35,19,58,156,159,143,132,153,138,135,122,81,67,42,30,20,55,155,140,138,123,142,138,154,130,106,79,42,35,19,58,156,159,143,132,153,138,135,122,81,67,42,30,20
13,134,13404,8,CHAMPA,109,322,303,299,292,255,302,334,269,220,178,150,81,54,133,297,328,266,263,283,315,331,254,222,188,141,92,57,109,322,303,299,292,255,302,334,269,220,178,150,81,54,133,297,328,266,263,283,315,331,254,222,188,141,92,57,109,322,303,299,292,255,302,334,269,220,178,150,81,54,133,297,328,266,263,283,315,331,254,222,188,141,92,57
13,134,13404,9,ABRANTES,54,144,144,129,145,153,151,165,156,125,102,80,53,19,59,151,158,154,161,154,134,155,139,138,102,73,36,39,54,144,144,129,145,153,151,165,156,125,102,80,53,19,59,151,158,154,161,154,134,155,139,138,102,73,36,39,54,144,144,129,145,153,151,165,156,125,102,80,53,19,59,151,158,154,161,154,134,155,139,138,102,73,36,39
13,135,13501,1,MELIPILLA PONIENTE,480,1293,1256,990,888,892,824,881,791,580,404,270,175,96,481,1294,1241,1014,1056,1090,1008,1058,986,664,493,369,249,144,480,1293,1256,990,888,892,824,881,791,580,404,270,175,96,481,1294,1241,1014,1056,1090,1008,1058,986,664,493,369,249,144,480,1293,1256,990,888,892,824,881,791,580,404,270,175,96,481,1294,1241,1014,1056,1090,1008,1058,986,664,493,369,249,144
13,135,13501,2,MELIPILLA ORIENTE,328,774,894,845,796,731,684,625,607,522,393,324,222,129,292,774,881,926,779,739,731,742,776,669,518,426,343,192,328,774,894,845,796,731,684,625,607,522,393,324,222,129,292,774,881,926,779,739,731,742,776,669,518,426,343,192,328,774,894,845,796,731,684,625,607,522,393,324,222,129,292,774,881,926,779,739,731,742,776,669,518,426,343,192
13,135,13501,3,CHOCALÁN,60,146,170,163,171,170,162,162,167,144,146,95,73,33,53,183,190,162,168,168,153,168,167,120,116,83,65,45,60,146,170,163,171,170,162,162,167,144,146,95,73,33,53,183,190,162,168,168,153,168,167,120,116,83,65,45,60,146,170,163,171,170,162,162,167,144,146,95,73,33,53,183,190,162,168,168,153,168,167,120,116,83,65,45
13,135,13501,4,CHOLQUI,28,60,65,57,41,54,59,78,55,53,47,29,26,23,20,60,64,49,54,51,69,58,68,42,39,33,17,9,28,60,65,57,41,54,59,78,55,53,47,29,26,23,20,60,64,49,54,51,69,58,68,42,39,33,17,9,28,60,65,57,41,54,59,78,55,53,47,29,26,23,20,60,64,49,54,51,69,58,68,42,39,33,17,9
13,135,13501,5,LOS GUINDOS,11,22,29,28,25,27,28,32,24,19,19,17,12,11,10,33,29,24,20,28,26,24,32,17,21,6,6,8,11,22,29,28,25,27,28,32,24,19,19,17,12,11,10,33,29,24,20,28,26,24,32,17,21,6,6,8,11,22,29,28,25,27,28,32,24,19,19,17,12,11,10,33,29,24,20,28,26,24,32,17,21,6,6,8
